model,model_family,train_ratio,seed,condition,hyperparameter_name,hyperparameter_value,source_validation_mcc,source_metrics
lightgbm_class_weight_balanced,lightgbm,60/40,3,random_flip_10,num_leaves,15,0.67333200000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,3,random_flip_20,num_leaves,63,0.73865700000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,3,random_fp_10,num_leaves,63,0.86897199999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,3,random_fp_20,num_leaves,15,0.69109799999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,3,heuristic_fp_10,num_leaves,31,0.63902099999999995,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,3,heuristic_fp_20,num_leaves,31,0.62797099999999995,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,4,clean,num_leaves,63,0.69109799999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,4,random_flip_10,num_leaves,15,0.54209499999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,4,random_flip_20,num_leaves,31,0.54209499999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,4,random_fp_10,num_leaves,31,0.62797099999999995,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,4,random_fp_20,num_leaves,15,0.56805799999999995,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,4,heuristic_fp_10,num_leaves,63,0.56805799999999995,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,4,heuristic_fp_20,num_leaves,63,0.51033099999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,5,clean,num_leaves,31,0.57356399999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,5,random_flip_10,num_leaves,15,0.51033099999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,5,random_flip_20,num_leaves,15,0.370342,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,5,random_fp_10,num_leaves,63,0.54209499999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,5,random_fp_20,num_leaves,15,0.52054500000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,5,heuristic_fp_10,num_leaves,63,0.62697999999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,60/40,5,heuristic_fp_20,num_leaves,31,0.51033099999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,1,clean,num_leaves,15,0.69140900000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,1,random_flip_10,num_leaves,15,0.69140900000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,1,random_flip_20,num_leaves,31,0.582368,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,1,random_fp_10,num_leaves,15,0.51117999999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,1,random_fp_20,num_leaves,63,0.76822900000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,1,heuristic_fp_10,num_leaves,63,0.57665299999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,1,heuristic_fp_20,num_leaves,31,0.62321800000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,2,clean,num_leaves,31,0.79628200000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,2,random_flip_10,num_leaves,31,0.65373099999999995,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,2,random_flip_20,num_leaves,15,0.69758699999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,2,random_fp_10,num_leaves,63,0.67139000000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,2,random_fp_20,num_leaves,15,0.64514700000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,2,heuristic_fp_10,num_leaves,63,0.72500699999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,2,heuristic_fp_20,num_leaves,63,0.69140900000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,3,clean,num_leaves,31,0.66784900000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,3,random_flip_10,num_leaves,15,0.62216000000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,3,random_flip_20,num_leaves,15,0.572604,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,3,random_fp_10,num_leaves,63,0.76822900000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,3,random_fp_20,num_leaves,63,0.58245599999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,3,heuristic_fp_10,num_leaves,63,0.59891000000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,3,heuristic_fp_20,num_leaves,31,0.52277300000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,4,clean,num_leaves,15,0.66784900000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,4,random_flip_10,num_leaves,63,0.53778499999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,4,random_flip_20,num_leaves,15,0.53355600000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,4,random_fp_10,num_leaves,15,0.57644499999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,4,random_fp_20,num_leaves,15,0.58138800000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,4,heuristic_fp_10,num_leaves,15,0.56135599999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,4,heuristic_fp_20,num_leaves,31,0.49292399999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,5,clean,num_leaves,63,0.56562599999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,5,random_flip_10,num_leaves,15,0.64514700000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,5,random_flip_20,num_leaves,15,0.46512399999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,5,random_fp_10,num_leaves,31,0.57665299999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,5,random_fp_20,num_leaves,63,0.62216000000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,5,heuristic_fp_10,num_leaves,63,0.57644499999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,70/30,5,heuristic_fp_20,num_leaves,15,0.60198799999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,1,clean,num_leaves,63,0.64912300000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,1,random_flip_10,num_leaves,15,0.608487,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,1,random_flip_20,num_leaves,63,0.55205199999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,1,random_fp_10,num_leaves,31,0.608487,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,1,random_fp_20,num_leaves,15,0.73658999999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,1,heuristic_fp_10,num_leaves,15,0.69526900000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,1,heuristic_fp_20,num_leaves,63,0.54734300000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,2,clean,num_leaves,63,0.66254100000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,2,random_flip_10,num_leaves,15,0.69293499999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,2,random_flip_20,num_leaves,31,0.66254100000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,2,random_fp_10,num_leaves,63,0.70352599999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,2,random_fp_20,num_leaves,31,0.56952100000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,2,heuristic_fp_10,num_leaves,63,0.67798700000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,2,heuristic_fp_20,num_leaves,31,0.58057599999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,3,clean,num_leaves,63,0.67900499999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,3,random_flip_10,num_leaves,31,0.56952100000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,3,random_flip_20,num_leaves,63,0.565133,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,3,random_fp_10,num_leaves,63,0.65371999999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,3,random_fp_20,num_leaves,31,0.52841899999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,3,heuristic_fp_10,num_leaves,63,0.59058600000000006,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,3,heuristic_fp_20,num_leaves,63,0.58057599999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,4,clean,num_leaves,63,0.69006599999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,4,random_flip_10,num_leaves,31,0.69526900000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,4,random_flip_20,num_leaves,15,0.50395299999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,4,random_fp_10,num_leaves,31,0.69526900000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,4,random_fp_20,num_leaves,15,0.57194500000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,4,heuristic_fp_10,num_leaves,31,0.60989599999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,4,heuristic_fp_20,num_leaves,31,0.58057599999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,5,clean,num_leaves,31,0.62994099999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,5,random_flip_10,num_leaves,15,0.53643399999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,5,random_flip_20,num_leaves,31,0.522976,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,5,random_fp_10,num_leaves,15,0.58057599999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,5,random_fp_20,num_leaves,63,0.466252,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,5,heuristic_fp_10,num_leaves,63,0.47512700000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,75/25,5,heuristic_fp_20,num_leaves,63,0.47247099999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,1,clean,num_leaves,15,0.51807899999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,1,random_flip_10,num_leaves,31,0.60616800000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,1,random_flip_20,num_leaves,15,0.41832999999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,1,random_fp_10,num_leaves,15,0.58584999999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,1,random_fp_20,num_leaves,63,0.51604700000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,1,heuristic_fp_10,num_leaves,31,0.432755,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,1,heuristic_fp_20,num_leaves,63,0.44213000000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,2,clean,num_leaves,63,0.64549699999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,2,random_flip_10,num_leaves,15,0.59761399999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,2,random_flip_20,num_leaves,15,0.51941099999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,2,random_fp_10,num_leaves,15,0.60616800000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,2,random_fp_20,num_leaves,63,0.65800400000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,2,heuristic_fp_10,num_leaves,63,0.64000999999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,2,heuristic_fp_20,num_leaves,31,0.57204600000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,3,clean,num_leaves,15,0.550041,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,3,random_flip_10,num_leaves,31,0.58286700000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,3,random_flip_20,num_leaves,15,0.46857900000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,3,random_fp_10,num_leaves,63,0.57843500000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,3,random_fp_20,num_leaves,15,0.57480500000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,3,heuristic_fp_10,num_leaves,31,0.53160499999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,3,heuristic_fp_20,num_leaves,31,0.48553000000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,4,clean,num_leaves,15,0.51807899999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,4,random_flip_10,num_leaves,31,0.55717700000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,4,random_flip_20,num_leaves,15,0.43778800000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,4,random_fp_10,num_leaves,63,0.54256499999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,4,random_fp_20,num_leaves,15,0.51807899999999996,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,4,heuristic_fp_10,num_leaves,63,0.57480500000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,4,heuristic_fp_20,num_leaves,15,0.47434199999999999,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,5,clean,num_leaves,31,0.60028400000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,5,random_flip_10,num_leaves,31,0.59761399999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,5,random_flip_20,num_leaves,63,0.43301299999999998,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,5,random_fp_10,num_leaves,63,0.60028400000000004,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,5,random_fp_20,num_leaves,63,0.53785300000000003,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,5,heuristic_fp_10,num_leaves,15,0.55993300000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,80/20,5,heuristic_fp_20,num_leaves,31,0.57204600000000005,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,1,clean,num_leaves,31,0.52558499999999997,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,1,random_flip_10,num_leaves,31,0.48112500000000002,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
lightgbm_class_weight_balanced,lightgbm,90/10,1,random_flip_20,num_leaves,63,-0.037905000000000001,results/model_experiments/lightgbm_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
