run_name,model,model_family,hyperparameter_name,train_ratio,seed,condition,stage,eval_ratio,split,C,selected_hyperparams,train_rows,valid_rows,elapsed_seconds,n_rows,positive_rows,benign_rows,accuracy,balanced_accuracy,precision,recall,f1,mcc,tn,fp,fn,tp,roc_auc,average_precision,pr_auc
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,validation_grid,60/40,valid,2.000000,False,1698,48,4.899473,48,19,29,0.729167,0.703267,0.687500,0.578947,0.628571,0.421733,24,5,8,11,0.784029,0.672977,0.672977
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,validation_grid,60/40,valid,5.000000,True,1698,48,5.174458,48,19,29,0.750000,0.720508,0.733333,0.578947,0.647059,0.465294,25,4,8,11,0.820327,0.686295,0.686295
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,test,50/50,test,5.000000,True,1698,48,5.271287,42,21,21,0.761905,0.761905,0.823529,0.666667,0.736842,0.533578,18,3,7,14,0.875283,0.895353,0.895353
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,test,60/40,test,5.000000,True,1698,48,5.360427,53,21,32,0.773585,0.755208,0.736842,0.666667,0.700000,0.520587,27,5,7,14,0.895833,0.867927,0.867927
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,test,70/30,test,5.000000,True,1698,48,5.463888,70,21,49,0.828571,0.782313,0.736842,0.666667,0.700000,0.581844,44,5,7,14,0.909621,0.837072,0.837072
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,test,75/25,test,5.000000,True,1698,48,5.561491,84,21,63,0.845238,0.785714,0.700000,0.666667,0.682927,0.580948,57,6,7,14,0.920635,0.828429,0.828429
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,test,80/20,test,5.000000,True,1698,48,5.680975,105,21,84,0.780952,0.738095,0.466667,0.666667,0.549020,0.421637,68,16,7,14,0.887188,0.748745,0.748745
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_flip_20,test,90/10,test,5.000000,True,1698,48,5.905773,210,21,189,0.800000,0.740741,0.285714,0.666667,0.400000,0.341515,154,35,7,14,0.883220,0.594437,0.594437
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,validation_grid,60/40,valid,1.000000,False,2124,48,5.048728,48,19,29,0.812500,0.790381,0.812500,0.684211,0.742857,0.602475,26,3,6,13,0.911978,0.853045,0.853045
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,validation_grid,60/40,valid,2.000000,False,2124,48,5.481196,48,19,29,0.875000,0.860254,0.882353,0.789474,0.833333,0.736732,27,2,4,15,0.927405,0.871525,0.871525
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,validation_grid,60/40,valid,5.000000,True,2124,48,5.811995,48,19,29,0.895833,0.913793,0.791667,1.000000,0.883721,0.809427,24,5,0,19,0.925590,0.848333,0.848333
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,test,50/50,test,5.000000,True,2124,48,5.897532,42,21,21,0.785714,0.785714,0.800000,0.761905,0.780488,0.572078,17,4,5,16,0.866213,0.898878,0.898878
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,test,60/40,test,5.000000,True,2124,48,5.986800,53,21,32,0.773585,0.771577,0.695652,0.761905,0.727273,0.536023,25,7,5,16,0.864583,0.863500,0.863500
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,test,70/30,test,5.000000,True,2124,48,6.136892,70,21,49,0.814286,0.799320,0.666667,0.761905,0.711111,0.577948,41,8,5,16,0.902818,0.850069,0.850069
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,test,75/25,test,5.000000,True,2124,48,6.295609,84,21,63,0.833333,0.809524,0.640000,0.761905,0.695652,0.586284,54,9,5,16,0.906274,0.827693,0.827693
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,test,80/20,test,5.000000,True,2124,48,6.482989,105,21,84,0.752381,0.755952,0.432432,0.761905,0.551724,0.428631,63,21,5,16,0.878118,0.738011,0.738011
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_10,test,90/10,test,5.000000,True,2124,48,6.808099,210,21,189,0.776190,0.769841,0.275862,0.761905,0.405063,0.362112,147,42,5,16,0.878433,0.645804,0.645804
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,validation_grid,60/40,valid,1.000000,False,2549,48,5.995709,48,19,29,0.833333,0.825771,0.789474,0.789474,0.789474,0.651543,25,4,4,15,0.924682,0.877928,0.877928
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,validation_grid,60/40,valid,2.000000,False,2549,48,6.514174,48,19,29,0.833333,0.834846,0.761905,0.842105,0.800000,0.660175,24,5,3,16,0.896552,0.812003,0.812003
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,validation_grid,60/40,valid,5.000000,True,2549,48,6.896490,48,19,29,0.833333,0.843920,0.739130,0.894737,0.809524,0.673332,23,6,2,17,0.914701,0.820757,0.820757
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,test,50/50,test,5.000000,True,2549,48,6.986316,42,21,21,0.761905,0.761905,0.761905,0.761905,0.761905,0.523810,16,5,5,16,0.839002,0.880111,0.880111
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,test,60/40,test,5.000000,True,2549,48,7.085468,53,21,32,0.792453,0.787202,0.727273,0.761905,0.744186,0.570178,26,6,5,16,0.870536,0.862233,0.862233
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,test,70/30,test,5.000000,True,2549,48,7.187424,70,21,49,0.828571,0.809524,0.695652,0.761905,0.727273,0.603975,42,7,5,16,0.885326,0.784643,0.784643
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,test,75/25,test,5.000000,True,2549,48,7.289270,84,21,63,0.833333,0.809524,0.640000,0.761905,0.695652,0.586284,54,9,5,16,0.904762,0.816336,0.816336
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,test,80/20,test,5.000000,True,2549,48,7.432222,105,21,84,0.771429,0.767857,0.457143,0.761905,0.571429,0.454569,65,19,5,16,0.859977,0.628387,0.628387
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,random_fp_20,test,90/10,test,5.000000,True,2549,48,7.676277,210,21,189,0.795238,0.780423,0.296296,0.761905,0.426667,0.384969,151,38,5,16,0.864072,0.570094,0.570094
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,validation_grid,60/40,valid,1.000000,False,2124,48,5.000814,48,19,29,0.812500,0.835753,0.692308,0.947368,0.800000,0.659064,21,8,1,18,0.912886,0.842698,0.842698
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,validation_grid,60/40,valid,2.000000,True,2124,48,5.344477,48,19,29,0.854167,0.870236,0.750000,0.947368,0.837209,0.724224,23,6,1,18,0.916515,0.851926,0.851926
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,validation_grid,60/40,valid,5.000000,False,2124,48,5.642959,48,19,29,0.812500,0.835753,0.692308,0.947368,0.800000,0.659064,21,8,1,18,0.898367,0.788247,0.788247
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,test,50/50,test,2.000000,True,2124,48,5.725614,42,21,21,0.880952,0.880952,0.833333,0.952381,0.888889,0.769800,17,4,1,20,0.929705,0.933343,0.933343
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,test,60/40,test,2.000000,True,2124,48,5.819285,53,21,32,0.849057,0.866815,0.740741,0.952381,0.833333,0.717784,25,7,1,20,0.937500,0.907192,0.907192
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,test,70/30,test,2.000000,True,2124,48,5.907706,70,21,49,0.885714,0.904762,0.740741,0.952381,0.833333,0.762116,42,7,1,20,0.938776,0.844473,0.844473
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,test,75/25,test,2.000000,True,2124,48,6.005541,84,21,63,0.869048,0.896825,0.666667,0.952381,0.784314,0.717219,53,10,1,20,0.957672,0.892725,0.892725
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,test,80/20,test,2.000000,True,2124,48,6.141550,105,21,84,0.847619,0.886905,0.571429,0.952381,0.714286,0.656599,69,15,1,20,0.931406,0.733788,0.733788
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_10,test,90/10,test,2.000000,True,2124,48,6.378395,210,21,189,0.804762,0.870370,0.333333,0.952381,0.493827,0.491910,149,40,1,20,0.927564,0.655638,0.655638
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,validation_grid,60/40,valid,1.000000,True,2549,48,5.746528,48,19,29,0.875000,0.887477,0.782609,0.947368,0.857143,0.758609,24,5,1,18,0.911978,0.855847,0.855847
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,validation_grid,60/40,valid,2.000000,False,2549,48,6.185894,48,19,29,0.854167,0.870236,0.750000,0.947368,0.837209,0.724224,23,6,1,18,0.925590,0.879658,0.879658
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,validation_grid,60/40,valid,5.000000,False,2549,48,6.544820,48,19,29,0.812500,0.835753,0.692308,0.947368,0.800000,0.659064,21,8,1,18,0.912886,0.841140,0.841140
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,test,50/50,test,1.000000,True,2549,48,6.626538,42,21,21,0.809524,0.809524,0.782609,0.857143,0.818182,0.621874,16,5,3,18,0.904762,0.914235,0.914235
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,test,60/40,test,1.000000,True,2549,48,6.712826,53,21,32,0.811321,0.819196,0.720000,0.857143,0.782609,0.625495,25,7,3,18,0.933780,0.914032,0.914032
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,test,70/30,test,1.000000,True,2549,48,6.805766,70,21,49,0.857143,0.857143,0.720000,0.857143,0.782609,0.683130,42,7,3,18,0.943149,0.873382,0.873382
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,test,75/25,test,1.000000,True,2549,48,6.901265,84,21,63,0.809524,0.825397,0.580645,0.857143,0.692308,0.583989,50,13,3,18,0.938020,0.861163,0.861163
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,test,80/20,test,1.000000,True,2549,48,7.022107,105,21,84,0.771429,0.803571,0.461538,0.857143,0.600000,0.502616,63,21,3,18,0.905045,0.679760,0.679760
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,1,heuristic_fp_20,test,90/10,test,1.000000,True,2549,48,7.234971,210,21,189,0.790476,0.820106,0.305085,0.857143,0.450000,0.427316,148,41,3,18,0.918871,0.687473,0.687473
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,validation_grid,60/40,valid,1.000000,False,1698,48,4.664293,48,19,29,0.854167,0.843013,0.833333,0.789474,0.810811,0.692977,26,3,4,15,0.938294,0.920421,0.920421
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,validation_grid,60/40,valid,2.000000,False,1698,48,5.054025,48,19,29,0.875000,0.860254,0.882353,0.789474,0.833333,0.736732,27,2,4,15,0.956443,0.937979,0.937979
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,validation_grid,60/40,valid,5.000000,True,1698,48,5.446461,48,19,29,0.875000,0.869328,0.842105,0.842105,0.842105,0.738657,26,3,3,16,0.952813,0.939578,0.939578
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,test,50/50,test,5.000000,True,1698,48,5.581728,42,21,21,0.785714,0.785714,0.800000,0.761905,0.780488,0.572078,17,4,5,16,0.888889,0.891646,0.891646
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,test,60/40,test,5.000000,True,1698,48,5.700545,53,21,32,0.773585,0.771577,0.695652,0.761905,0.727273,0.536023,25,7,5,16,0.882440,0.851356,0.851356
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,test,70/30,test,5.000000,True,1698,48,5.850148,70,21,49,0.771429,0.768707,0.592593,0.761905,0.666667,0.505943,38,11,5,16,0.848397,0.641573,0.641573
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,test,75/25,test,5.000000,True,1698,48,6.037803,84,21,63,0.750000,0.753968,0.500000,0.761905,0.603774,0.452911,47,16,5,16,0.862434,0.756426,0.756426
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,test,80/20,test,5.000000,True,1698,48,6.162379,105,21,84,0.800000,0.785714,0.500000,0.761905,0.603774,0.496564,68,16,5,16,0.896259,0.752677,0.752677
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,clean,test,90/10,test,5.000000,True,1698,48,6.394287,210,21,189,0.819048,0.793651,0.326531,0.761905,0.457143,0.416573,156,33,5,16,0.886873,0.568406,0.568406
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,validation_grid,60/40,valid,1.000000,True,1698,48,4.645541,48,19,29,0.895833,0.886570,0.888889,0.842105,0.864865,0.780975,27,2,3,16,0.931942,0.933936,0.933936
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,validation_grid,60/40,valid,2.000000,False,1698,48,4.980278,48,19,29,0.833333,0.816697,0.823529,0.736842,0.777778,0.647656,26,3,5,14,0.921960,0.886348,0.886348
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,validation_grid,60/40,valid,5.000000,False,1698,48,5.266092,48,19,29,0.895833,0.886570,0.888889,0.842105,0.864865,0.780975,27,2,3,16,0.949183,0.935875,0.935875
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,test,50/50,test,1.000000,True,1698,48,5.371775,42,21,21,0.714286,0.714286,0.846154,0.523810,0.647059,0.463524,19,2,10,11,0.867347,0.877660,0.877660
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,test,60/40,test,1.000000,True,1698,48,5.464671,53,21,32,0.716981,0.683780,0.687500,0.523810,0.594595,0.391608,27,5,10,11,0.843006,0.794516,0.794516
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,test,70/30,test,1.000000,True,1698,48,5.589371,70,21,49,0.742857,0.680272,0.578947,0.523810,0.550000,0.371539,41,8,10,11,0.833333,0.669423,0.669423
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,test,75/25,test,1.000000,True,1698,48,5.705261,84,21,63,0.714286,0.650794,0.440000,0.523810,0.478261,0.285625,49,14,10,11,0.798564,0.615726,0.615726
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,test,80/20,test,1.000000,True,1698,48,5.835544,105,21,84,0.828571,0.714286,0.578947,0.523810,0.550000,0.445294,76,8,10,11,0.869331,0.674178,0.674178
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_10,test,90/10,test,1.000000,True,1698,48,6.038240,210,21,189,0.819048,0.687831,0.282051,0.523810,0.366667,0.289806,161,28,10,11,0.837365,0.473439,0.473439
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_20,validation_grid,60/40,valid,1.000000,False,1698,48,4.592871,48,19,29,0.812500,0.790381,0.812500,0.684211,0.742857,0.602475,26,3,6,13,0.852995,0.814757,0.814757
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_20,validation_grid,60/40,valid,2.000000,False,1698,48,4.966855,48,19,29,0.812500,0.799456,0.777778,0.736842,0.756757,0.604980,25,4,5,14,0.869328,0.796796,0.796796
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_20,validation_grid,60/40,valid,5.000000,True,1698,48,5.255887,48,19,29,0.812500,0.808530,0.750000,0.789474,0.769231,0.612081,24,5,4,15,0.903811,0.880782,0.880782
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_20,test,50/50,test,5.000000,True,1698,48,5.362595,42,21,21,0.857143,0.857143,0.941176,0.761905,0.842105,0.727607,20,1,5,16,0.936508,0.948766,0.948766
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_20,test,60/40,test,5.000000,True,1698,48,5.457947,53,21,32,0.811321,0.802827,0.761905,0.761905,0.761905,0.605655,27,5,5,16,0.915179,0.905803,0.905803
random_forest_balanced_ratio_preserved_noise_mcc_selected_v1,random_forest_class_weight_balanced,random_forest,min_samples_leaf,60/40,2,random_flip_20,test,70/30,test,5.000000,True,1698,48,5.588731,70,21,49,0.800000,0.789116,0.640000,0.761905,0.695652,0.553010,40,9,5,16,0.842566,0.661347,0.661347
