model,model_family,train_ratio,seed,condition,hyperparameter_name,hyperparameter_value,source_validation_mcc,source_metrics
logistic_regression_class_weight_balanced,logistic_regression,70/30,3,clean,C,0.10000000000000001,0.55630400000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,3,random_flip_10,C,0.10000000000000001,0.53119799999999995,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,3,random_flip_20,C,0.10000000000000001,0.48366199999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,3,random_fp_10,C,0.10000000000000001,0.46103100000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,3,random_fp_20,C,1,0.52997099999999997,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,3,heuristic_fp_10,C,10,0.48566199999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,3,heuristic_fp_20,C,0.10000000000000001,0.39669199999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,4,clean,C,10,0.48566199999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,4,random_flip_10,C,0.10000000000000001,0.46103100000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,4,random_flip_20,C,0.10000000000000001,0.46512399999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,4,random_fp_10,C,0.10000000000000001,0.41761999999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,4,random_fp_20,C,10,0.43904300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,4,heuristic_fp_10,C,1,0.43904300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,4,heuristic_fp_20,C,0.10000000000000001,0.43904300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,5,clean,C,1,0.507019,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,5,random_flip_10,C,0.10000000000000001,0.41761999999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,5,random_flip_20,C,10,0.41441299999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,5,random_fp_10,C,1,0.43904300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,5,random_fp_20,C,1,0.44459100000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,5,heuristic_fp_10,C,10,0.55291100000000004,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,70/30,5,heuristic_fp_20,C,10,0.48366199999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,1,clean,C,10,0.67900499999999997,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,1,random_flip_10,C,1,0.65371999999999997,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,1,random_flip_20,C,1,0.522976,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,1,random_fp_10,C,10,0.56952100000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,1,random_fp_20,C,1,0.54734300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,1,heuristic_fp_10,C,10,0.65371999999999997,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,1,heuristic_fp_20,C,0.10000000000000001,0.466252,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,2,clean,C,10,0.63652399999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,2,random_flip_10,C,1,0.58834799999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,2,random_flip_20,C,0.10000000000000001,0.466252,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,2,random_fp_10,C,10,0.59458800000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,2,random_fp_20,C,1,0.54734300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,2,heuristic_fp_10,C,10,0.59458800000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,2,heuristic_fp_20,C,10,0.63652399999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,3,clean,C,10,0.611842,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,3,random_flip_10,C,10,0.59458800000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,3,random_flip_20,C,10,0.41403899999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,3,random_fp_10,C,1,0.52381,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,3,random_fp_20,C,1,0.52381,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,3,heuristic_fp_10,C,10,0.58834799999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,3,heuristic_fp_20,C,10,0.50251900000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,4,clean,C,0.10000000000000001,0.54443600000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,4,random_flip_10,C,0.10000000000000001,0.56694699999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,4,random_flip_20,C,1,0.466252,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,4,random_fp_10,C,1,0.52841899999999997,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,4,random_fp_20,C,0.10000000000000001,0.54734300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,4,heuristic_fp_10,C,1,0.50395299999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,4,heuristic_fp_20,C,10,0.56952100000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,5,clean,C,10,0.56591599999999997,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,5,random_flip_10,C,1,0.51011300000000004,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,5,random_flip_20,C,0.10000000000000001,0.32006099999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,5,random_fp_10,C,10,0.48478900000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,5,random_fp_20,C,0.10000000000000001,0.426006,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,5,heuristic_fp_10,C,1,0.44828099999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,75/25,5,heuristic_fp_20,C,10,0.44828099999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,1,clean,C,10,0.51604700000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,1,random_flip_10,C,0.10000000000000001,0.43643599999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,1,random_flip_20,C,0.10000000000000001,0.39524700000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,1,random_fp_10,C,10,0.45461299999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,1,random_fp_20,C,10,0.48484500000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,1,heuristic_fp_10,C,10,0.550041,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,1,heuristic_fp_20,C,10,0.42316399999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,2,clean,C,10,0.53785300000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,2,random_flip_10,C,0.10000000000000001,0.38166099999999997,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,2,random_flip_20,C,10,0.385077,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,2,random_fp_10,C,1,0.52572300000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,2,random_fp_20,C,1,0.45014199999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,2,heuristic_fp_10,C,10,0.50176699999999996,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,2,heuristic_fp_20,C,10,0.48484500000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,3,clean,C,10,0.53649500000000006,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,3,random_flip_10,C,1,0.53452200000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,3,random_flip_20,C,10,0.51604700000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,3,random_fp_10,C,10,0.51941099999999996,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,3,random_fp_20,C,1,0.36129299999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,3,heuristic_fp_10,C,10,0.46038699999999999,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,3,heuristic_fp_20,C,10,0.53452200000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,4,clean,C,10,0.56011200000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,4,random_flip_10,C,10,0.41172900000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,4,random_flip_20,C,0.10000000000000001,0.35618,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,4,random_fp_10,C,10,0.51941099999999996,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,4,random_fp_20,C,10,0.45291100000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,4,heuristic_fp_10,C,10,0.43778800000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,4,heuristic_fp_20,C,10,0.40899600000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,5,clean,C,10,0.53785300000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,5,random_flip_10,C,0.10000000000000001,0.52572300000000005,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,5,random_flip_20,C,0.10000000000000001,0.49098999999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,5,random_fp_10,C,10,0.48484500000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,5,random_fp_20,C,1,0.60616800000000004,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,5,heuristic_fp_10,C,10,0.48484500000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,80/20,5,heuristic_fp_20,C,0.10000000000000001,0.47884300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,90/10,1,clean,C,10,0.517536,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,90/10,1,random_flip_10,C,1,0.35856900000000003,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,90/10,1,random_flip_20,C,10,0.0098989999999999998,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,90/10,1,random_fp_10,C,1,0.32881300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,90/10,1,random_fp_20,C,0.10000000000000001,0.30951000000000001,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
logistic_regression_class_weight_balanced,logistic_regression,90/10,1,heuristic_fp_10,C,1,0.42594300000000002,results/model_experiments/logreg_balanced_ratio_preserved_noise_mcc_selected_v1/metrics.csv
